,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
205,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,4,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.587828540802002,7.522393321990966,0.0,LFDA+kNN,ionosphere
206,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,5,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.590682077407837,7.541325688362122,0.0,LFDA+kNN,ionosphere
207,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,5,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5935356140136718,7.5565447330474855,0.0,LFDA+kNN,ionosphere
208,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,6,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5963891506195068,7.583200526237488,0.0,LFDA+kNN,ionosphere
209,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,6,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5992426872253418,7.607385110855103,0.0,LFDA+kNN,ionosphere
210,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,7,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6020962238311768,7.6331068754196165,0.0,LFDA+kNN,ionosphere
211,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,7,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6049497604370118,7.659145188331604,0.0,LFDA+kNN,ionosphere
212,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,8,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6078032970428466,7.745197534561157,0.0,LFDA+kNN,ionosphere
213,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,8,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6106568336486816,7.772138953208923,0.0,LFDA+kNN,ionosphere
214,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,9,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6135103702545166,7.795839953422546,0.0,LFDA+kNN,ionosphere
215,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,9,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6163639068603516,7.819258189201355,0.0,LFDA+kNN,ionosphere
216,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,10,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6192174434661866,7.84959032535553,0.0,LFDA+kNN,ionosphere
217,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,10,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6220709800720214,7.885405015945435,0.0,LFDA+kNN,ionosphere
218,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,11,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6249245166778564,7.9147645950317385,0.0,LFDA+kNN,ionosphere
219,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,11,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6277780532836914,8.025798392295837,0.0,LFDA+kNN,ionosphere
220,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,12,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6306315898895264,8.063116931915284,0.0,LFDA+kNN,ionosphere
221,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,12,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6334851264953614,8.086649632453918,0.0,LFDA+kNN,ionosphere
222,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,13,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6363386631011962,8.112136077880859,0.0,LFDA+kNN,ionosphere
223,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,13,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6391921997070312,8.141657137870789,0.0,LFDA+kNN,ionosphere
224,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,14,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6420457363128662,8.161576008796692,0.0,LFDA+kNN,ionosphere
225,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,14,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6448992729187012,8.183441781997681,0.0,LFDA+kNN,ionosphere
226,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,15,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6477528095245362,8.244205546379089,0.0,LFDA+kNN,ionosphere
227,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,15,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.650606346130371,8.277828168869018,0.0,LFDA+kNN,ionosphere
228,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,16,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.653459882736206,8.3037766456604,0.0,LFDA+kNN,ionosphere
229,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,16,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.656313419342041,8.323900389671326,0.0,LFDA+kNN,ionosphere
230,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,17,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.659166955947876,8.346323657035828,0.0,LFDA+kNN,ionosphere
231,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,17,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.662020492553711,8.369332885742187,0.0,LFDA+kNN,ionosphere
232,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,18,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6648740291595459,8.390700125694275,0.0,LFDA+kNN,ionosphere
233,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,18,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6677275657653808,8.469882369041443,0.0,LFDA+kNN,ionosphere
234,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,19,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6705811023712158,8.535898852348328,0.0,LFDA+kNN,ionosphere
235,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,19,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6734346389770508,8.562497758865357,0.0,LFDA+kNN,ionosphere
236,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,20,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6762881755828858,8.594305610656738,0.0,LFDA+kNN,ionosphere
237,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,20,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6791417121887207,8.614155650138855,0.0,LFDA+kNN,ionosphere
238,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,21,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6819952487945556,8.639744281768799,0.0,LFDA+kNN,ionosphere
239,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,21,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6848487854003906,8.657433724403381,0.0,LFDA+kNN,ionosphere
240,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,22,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6877023220062256,8.677655291557311,0.0,LFDA+kNN,ionosphere
241,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,22,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6905558586120606,8.737944507598877,0.0,LFDA+kNN,ionosphere
242,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,23,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6934093952178955,8.761013150215149,0.0,LFDA+kNN,ionosphere
243,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,23,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6962629318237304,8.776827526092529,0.0,LFDA+kNN,ionosphere
244,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,24,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6991164684295654,8.804576230049133,0.0,LFDA+kNN,ionosphere
245,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,24,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7019700050354004,8.824478316307069,0.0,LFDA+kNN,ionosphere
246,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,25,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7048235416412354,8.843339610099793,0.0,LFDA+kNN,ionosphere
247,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,25,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7076770782470703,8.87100555896759,0.0,LFDA+kNN,ionosphere
248,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,26,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7105306148529053,8.936906266212464,0.0,LFDA+kNN,ionosphere
249,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,26,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7133841514587402,8.995376467704773,0.0,LFDA+kNN,ionosphere
250,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,27,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7162376880645752,9.019356656074525,0.0,LFDA+kNN,ionosphere
251,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,27,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7190912246704102,9.042500209808349,0.0,LFDA+kNN,ionosphere
252,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,28,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7219447612762451,9.064204454421997,0.0,LFDA+kNN,ionosphere
253,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,28,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7247982978820801,9.084797573089599,0.0,LFDA+kNN,ionosphere
254,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,29,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.727651834487915,9.101700043678283,0.0,LFDA+kNN,ionosphere
255,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,29,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.73050537109375,9.13639669418335,0.0,LFDA+kNN,ionosphere
256,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,30,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.733358907699585,9.234404468536377,0.0,LFDA+kNN,ionosphere
257,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,30,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7362124443054199,9.270069026947022,0.0,LFDA+kNN,ionosphere
258,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,31,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7390659809112549,9.294074726104736,0.0,LFDA+kNN,ionosphere
259,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,31,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7419195175170898,9.308991861343383,0.0,LFDA+kNN,ionosphere
260,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,32,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7447730541229248,9.328722429275512,0.0,LFDA+kNN,ionosphere
261,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,32,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7476265907287598,9.347954392433167,0.0,LFDA+kNN,ionosphere
262,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,33,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7504801273345947,9.375212669372559,0.0,LFDA+kNN,ionosphere
263,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,33,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7533336639404297,9.39965000152588,0.0,LFDA+kNN,ionosphere
264,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,1,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7561872005462646,9.663304996490478,0.0,LFDA+kNN,ionosphere
265,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,1,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7590407371520996,9.692622447013855,0.0,LFDA+kNN,ionosphere
266,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,2,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7618942737579346,9.713736391067505,0.0,LFDA+kNN,ionosphere
267,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,2,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7647478103637695,9.733484888076783,0.0,LFDA+kNN,ionosphere
268,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,3,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7676013469696045,9.750194859504699,0.0,LFDA+kNN,ionosphere
269,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,3,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7704548835754395,9.768549299240112,0.0,LFDA+kNN,ionosphere
270,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,4,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7733084201812744,9.807127594947815,0.0,LFDA+kNN,ionosphere
271,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,4,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7761619567871094,9.872305822372436,0.0,LFDA+kNN,ionosphere
272,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,5,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7790154933929443,9.891238188743591,0.0,LFDA+kNN,ionosphere
273,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,5,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7818690299987793,9.906457233428956,0.0,LFDA+kNN,ionosphere
274,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,6,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7847225666046143,9.933113026618958,0.0,LFDA+kNN,ionosphere
275,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,6,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7875761032104492,9.957297611236573,0.0,LFDA+kNN,ionosphere
276,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,7,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7904296398162842,9.983019375801087,0.0,LFDA+kNN,ionosphere
277,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,7,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7932831764221191,10.009057688713074,0.0,LFDA+kNN,ionosphere
278,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,8,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7961367130279541,10.095110034942627,0.0,LFDA+kNN,ionosphere
279,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,8,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7989902496337891,10.122051453590393,0.0,LFDA+kNN,ionosphere
280,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,9,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.801843786239624,10.145752453804016,0.0,LFDA+kNN,ionosphere
281,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,9,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.804697322845459,10.169170689582824,0.0,LFDA+kNN,ionosphere
282,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,10,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8075508594512939,10.199502825737,0.0,LFDA+kNN,ionosphere
283,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,10,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8104043960571289,10.235317516326905,0.0,LFDA+kNN,ionosphere
284,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,11,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8132579326629639,10.264677095413209,0.0,LFDA+kNN,ionosphere
285,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,11,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8161114692687989,10.375710892677308,0.0,LFDA+kNN,ionosphere
286,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,12,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8189650058746338,10.413029432296753,0.0,LFDA+kNN,ionosphere
287,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,12,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8218185424804687,10.436562132835387,0.0,LFDA+kNN,ionosphere
288,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,13,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8246720790863037,10.46204857826233,0.0,LFDA+kNN,ionosphere
289,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,13,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8275256156921387,10.491569638252258,0.0,LFDA+kNN,ionosphere
290,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,14,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8303791522979737,10.511488509178161,0.0,LFDA+kNN,ionosphere
291,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,14,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8332326889038086,10.53335428237915,0.0,LFDA+kNN,ionosphere
292,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,15,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8360862255096435,10.59411804676056,0.0,LFDA+kNN,ionosphere
293,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,15,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8389397621154785,10.627740669250489,0.0,LFDA+kNN,ionosphere
294,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,16,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8417932987213135,10.65368914604187,0.0,LFDA+kNN,ionosphere
295,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,16,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8446468353271485,10.673812890052796,0.0,LFDA+kNN,ionosphere
296,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,17,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8475003719329834,10.696236157417298,0.0,LFDA+kNN,ionosphere
297,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,17,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8503539085388183,10.719245386123657,0.0,LFDA+kNN,ionosphere
298,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,18,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8532074451446533,10.740612626075745,0.0,LFDA+kNN,ionosphere
299,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,18,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8560609817504883,10.819794869422912,0.0,LFDA+kNN,ionosphere
300,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,19,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8589145183563233,10.885811352729798,0.0,LFDA+kNN,ionosphere
301,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,19,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8617680549621582,10.912410259246826,0.0,LFDA+kNN,ionosphere
302,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,20,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8646215915679931,10.944218111038207,0.0,LFDA+kNN,ionosphere
303,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,20,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8674751281738281,10.964068150520324,0.0,LFDA+kNN,ionosphere
304,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,21,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8703286647796631,10.989656782150268,0.0,LFDA+kNN,ionosphere
305,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,21,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8731822013854981,11.00734622478485,0.0,LFDA+kNN,ionosphere
306,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,22,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.876035737991333,11.027567791938782,0.0,LFDA+kNN,ionosphere
307,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,16,22,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8788892745971679,11.087857007980347,0.0,LFDA+kNN,ionosphere
